GENUS;SPECIES;SPECNO;FULL_SPECIES;JAAR;BRON;HER_COOR;AMERSX;AMERSY;HOKX;X_Round;Y_Round;X_Y_COOR;check
Bombus;pascuorum;600;Bombus_pascuorum;2004;3;3;20;363;1;20;363;20363;0
Bombus;pratorum;602;Bombus_pratorum;2004;3;3;20;363;1;20;363;20363;0
Bombus;terrestris;608;Bombus_terrestris;2004;3;3;20;363;1;20;363;20363;0
Chelostoma;campanularum;722;Chelostoma_campanularum;2004;3;3;20;363;1;20;363;20363;0
Megachile;centuncularis;746;Megachile_centuncularis;2004;3;3;20;363;1;20;363;20363;0
Apis;mellifera;587;Apis_mellifera;2004;3;3;20;364;1;20;364;20364;0
Bombus;lapidarius;596;Bombus_lapidarius;2004;3;3;20;364;1;20;364;20364;0
Bombus;pascuorum;600;Bombus_pascuorum;2004;3;3;20;364;1;20;364;20364;0
Bombus;pratorum;602;Bombus_pratorum;2004;3;3;20;364;1;20;364;20364;0
Bombus;terrestris;608;Bombus_terrestris;2004;3;3;20;364;1;20;364;20364;0
Chelostoma;campanularum;722;Chelostoma_campanularum;2004;3;3;20;364;1;20;364;20364;0
Hylaeus;hyalinatus;636;Hylaeus_hyalinatus;2004;3;3;20;364;1;20;364;20364;0
Megachile;centuncularis;746;Megachile_centuncularis;2004;3;3;20;364;1;20;364;20364;0
Megachile;willughbiella;754;Megachile_willughbiella;2004;3;3;20;364;1;20;364;20364;0
Osmia;caerulescens;757;Osmia_caerulescens;2004;3;3;20;364;1;20;364;20364;0
Andrena;carantonica;459;Andrena_carantonica;2005;2;3;20;366;1;20;366;20366;0
Andrena;chrysosceles;461;Andrena_chrysosceles;2005;3;3;20;366;1;20;366;20366;0
Andrena;cineraria;462;Andrena_cineraria;2005;2;3;20;366;1;20;366;20366;0
Andrena;dorsata;469;Andrena_dorsata;2005;2;3;20;366;1;20;366;20366;0
Andrena;flavipes;472;Andrena_flavipes;2005;2;3;20;366;1;20;366;20366;0
Andrena;fulva;475;Andrena_fulva;2005;2;3;20;366;1;20;366;20366;0
Andrena;haemorrhoa;481;Andrena_haemorrhoa;2005;2;3;20;366;1;20;366;20366;0
Andrena;nitida;496;Andrena_nitida;2005;2;3;20;366;1;20;366;20366;0
Andrena;proxima;504;Andrena_proxima;2005;2;3;20;366;1;20;366;20366;0
Andrena;subopaca;513;Andrena_subopaca;2005;2;3;20;366;1;20;366;20366;0
Andrena;vaga;518;Andrena_vaga;2005;2;3;20;366;1;20;366;20366;0
Anthophora;plumipes;530;Anthophora_plumipes;2005;3;3;20;366;1;20;366;20366;0
Apis;mellifera;587;Apis_mellifera;2005;3;3;20;366;1;20;366;20366;0
Bombus;hypnorum;594;Bombus_hypnorum;2005;3;3;20;366;1;20;366;20366;0
Bombus;lapidarius;596;Bombus_lapidarius;2005;3;3;20;366;1;20;366;20366;0
Bombus;lucorum;597;Bombus_lucorum;2005;3;3;20;366;1;20;366;20366;0
Bombus;pascuorum;600;Bombus_pascuorum;2005;3;3;20;366;1;20;366;20366;0
Bombus;pratorum;602;Bombus_pratorum;2005;3;3;20;366;1;20;366;20366;0
Bombus;terrestris;608;Bombus_terrestris;2005;3;3;20;366;1;20;366;20366;0
Lasioglossum;calceatum;672;Lasioglossum_calceatum;2005;3;3;20;366;1;20;366;20366;0
Lasioglossum;leucozonium;662;Lasioglossum_leucozonium;2005;2;3;20;366;1;20;366;20366;0
Lasioglossum;morio;685;Lasioglossum_morio;2005;2;3;20;366;1;20;366;20366;0
Nomada;flava;556;Nomada_flava;2005;2;3;20;366;1;20;366;20366;0
Nomada;fucata;559;Nomada_fucata;2005;2;3;20;366;1;20;366;20366;0
Sphecodes;monilicornis;709;Sphecodes_monilicornis;2005;2;3;20;366;1;20;366;20366;0
Apis;mellifera;587;Apis_mellifera;2003;3;3;20;371;1;20;371;20371;0
Bombus;lucorum;597;Bombus_lucorum;2003;3;3;20;371;1;20;371;20371;0
Bombus;pascuorum;600;Bombus_pascuorum;2003;3;3;20;371;1;20;371;20371;0
Bombus;ruderarius;603;Bombus_ruderarius;2003;3;3;20;371;1;20;371;20371;0
Bombus;terrestris;608;Bombus_terrestris;2003;3;3;20;371;1;20;371;20371;0
Apis;mellifera;587;Apis_mellifera;2003;3;3;20;373;1;20;373;20373;0
Bombus;lucorum;597;Bombus_lucorum;2003;3;3;20;373;1;20;373;20373;0
Bombus;pascuorum;600;Bombus_pascuorum;2003;3;3;20;373;1;20;373;20373;0
Bombus;pratorum;602;Bombus_pratorum;2003;3;3;20;373;1;20;373;20373;0
Bombus;ruderarius;603;Bombus_ruderarius;2003;3;3;20;373;1;20;373;20373;0
Bombus;terrestris;608;Bombus_terrestris;2003;3;3;20;373;1;20;373;20373;0
Apis;mellifera;587;Apis_mellifera;2003;3;3;20;374;1;20;374;20374;0
Bombus;pascuorum;600;Bombus_pascuorum;2003;3;3;20;374;1;20;374;20374;0
Bombus;pratorum;602;Bombus_pratorum;2003;3;3;20;374;1;20;374;20374;0
Bombus;terrestris;608;Bombus_terrestris;2003;3;3;20;374;1;20;374;20374;0
Hylaeus;hyalinatus;636;Hylaeus_hyalinatus;2003;2;3;20;374;1;20;374;20374;0
Anthidium;manicatum;719;Anthidium_manicatum;2003;2;3;20;393;1;20;393;20393;0
Andrena;florea;473;Andrena_florea;2003;2;3;20;394;1;20;394;20394;0
Andrena;subopaca;513;Andrena_subopaca;2003;2;3;20;394;1;20;394;20394;0
Colletes;cunicularius;617;Colletes_cunicularius;2008;3;W;20,165;394,361;0,001;20;394;20394;0
Colletes;halophilus;620;Colletes_halophilus;2008;3;W;20,08;394,806;0,001;20;394;20394;0
Halictus;rubicundus;653;Halictus_rubicundus;2003;2;3;20;394;1;20;394;20394;0
Hylaeus;communis;628;Hylaeus_communis;2003;2;3;20;394;1;20;394;20394;0
Hylaeus;hyalinatus;636;Hylaeus_hyalinatus;2003;2;3;20;394;1;20;394;20394;0
Lasioglossum;leucozonium;662;Lasioglossum_leucozonium;2003;2;3;20;394;1;20;394;20394;0
Lasioglossum;morio;685;Lasioglossum_morio;2003;2;3;20;394;1;20;394;20394;0
Lasioglossum;villosulum;697;Lasioglossum_villosulum;2003;2;3;20;394;1;20;394;20394;0
Megachile;willughbiella;754;Megachile_willughbiella;2003;2;3;20;394;1;20;394;20394;0
Sphecodes;albilabris;699;Sphecodes_albilabris;2011;3;W;20,315;394,123;0,001;20;394;20394;0
Andrena;carantonica;459;Andrena_carantonica;2004;2;3;20;395;1;20;395;20395;0
Anthidium;manicatum;719;Anthidium_manicatum;2009;3;W;20,183;395,631;0,001;20;395;20395;0
Chalicodoma;ericetorum;721;Chalicodoma_ericetorum;2009;3;W;20,182;395,628;0,001;20;395;20395;0
Colletes;hederae;804;Colletes_hederae;2008;2;3;20,4;395,2;0,1;20;395;20395;0
Stelis;punctulatissima;771;Stelis_punctulatissima;2009;3;W;20,184;395,634;0,001;20;395;20395;0
Nomada;fucata;559;Nomada_fucata;2011;3;W;20,276;396,769;0,001;20;396;20396;0
Apis;mellifera;587;Apis_mellifera;2003;3;3;21;373;1;21;373;21373;0
Bombus;lucorum;597;Bombus_lucorum;2003;3;3;21;373;1;21;373;21373;0
Bombus;pascuorum;600;Bombus_pascuorum;2003;3;3;21;373;1;21;373;21373;0
Bombus;pratorum;602;Bombus_pratorum;2003;3;3;21;373;1;21;373;21373;0
Bombus;terrestris;608;Bombus_terrestris;2003;3;3;21;373;1;21;373;21373;0
Apis;mellifera;587;Apis_mellifera;2003;3;3;21;374;1;21;374;21374;0
Bombus;hortorum;592;Bombus_hortorum;2003;3;3;21;374;1;21;374;21374;0
Bombus;pascuorum;600;Bombus_pascuorum;2003;3;3;21;374;1;21;374;21374;0
Bombus;pratorum;602;Bombus_pratorum;2003;3;3;21;374;1;21;374;21374;0
Bombus;terrestris;608;Bombus_terrestris;2003;3;3;21;374;1;21;374;21374;0
Apis;mellifera;587;Apis_mellifera;2006;3;3;21;375;1;21;375;21375;0
Bombus;pascuorum;600;Bombus_pascuorum;2006;3;3;21;375;1;21;375;21375;0
Bombus;pratorum;602;Bombus_pratorum;2006;3;3;21;375;1;21;375;21375;0
Bombus;terrestris;608;Bombus_terrestris;2006;3;3;21;375;1;21;375;21375;0
Nomada;fucata;559;Nomada_fucata;2006;3;3;21;375;1;21;375;21375;0
Apis;mellifera;587;Apis_mellifera;2010;3;W;21,645;377,556;0,001;21;377;21377;0
Andrena;flavipes;472;Andrena_flavipes;2003;2;3;21;397;1;21;397;21397;0
Bombus;hortorum;592;Bombus_hortorum;2003;3;3;21;397;1;21;397;21397;0
Bombus;lapidarius;596;Bombus_lapidarius;2003;3;3;21;397;1;21;397;21397;0
Bombus;pascuorum;600;Bombus_pascuorum;2003;3;3;21;397;1;21;397;21397;0
Bombus;pratorum;602;Bombus_pratorum;2003;2;3;21;397;1;21;397;21397;0
Bombus;ruderarius;603;Bombus_ruderarius;2003;3;3;21;397;1;21;397;21397;0
Bombus;terrestris;608;Bombus_terrestris;2003;3;3;21;397;1;21;397;21397;0
Bombus;vestalis;616;Bombus_vestalis;2003;2;3;21;397;1;21;397;21397;0
Chalicodoma;ericetorum;721;Chalicodoma_ericetorum;2003;3;3;21;397;1;21;397;21397;0
Halictus;tumulorum;658;Halictus_tumulorum;2003;2;3;21;397;1;21;397;21397;0
Hylaeus;confusus;629;Hylaeus_confusus;2003;2;3;21;397;1;21;397;21397;0
Lasioglossum;leucozonium;662;Lasioglossum_leucozonium;2003;2;3;21;397;1;21;397;21397;0
Megachile;centuncularis;746;Megachile_centuncularis;2003;2;3;21;397;1;21;397;21397;0
Megachile;leachella;749;Megachile_leachella;2003;2;3;21;397;1;21;397;21397;0
Megachile;willughbiella;754;Megachile_willughbiella;2003;2;3;21;397;1;21;397;21397;0
Bombus;campestris;612;Bombus_campestris;2003;3;3;22;366;1;22;366;22366;0
Lasioglossum;calceatum;672;Lasioglossum_calceatum;2003;3;3;22;366;1;22;366;22366;0
Bombus;hypnorum;594;Bombus_hypnorum;2009;3;3;22;372;1;22;372;22372;0
Bombus;pascuorum;600;Bombus_pascuorum;2009;3;3;22;372;1;22;372;22372;0
Bombus;pratorum;602;Bombus_pratorum;2009;3;3;22;372;1;22;372;22372;0
Apis;mellifera;587;Apis_mellifera;2003;3;3;22;375;1;22;375;22375;0
Bombus;pascuorum;600;Bombus_pascuorum;2003;3;3;22;375;1;22;375;22375;0
Bombus;pratorum;602;Bombus_pratorum;2003;3;3;22;375;1;22;375;22375;0
Apis;mellifera;587;Apis_mellifera;2003;3;3;22;377;1;22;377;22377;0
Bombus;pascuorum;600;Bombus_pascuorum;2003;3;3;22;377;1;22;377;22377;0
Bombus;pratorum;602;Bombus_pratorum;2003;3;3;22;377;1;22;377;22377;0
Bombus;terrestris;608;Bombus_terrestris;2003;3;3;22;377;1;22;377;22377;0
Bombus;lapidarius;596;Bombus_lapidarius;2008;3;W;22,419;398,16;0,001;22;398;22398;0
Colletes;daviesanus;618;Colletes_daviesanus;2003;2;3;22;398;1;22;398;22398;0
Colletes;fodiens;619;Colletes_fodiens;2003;2;3;22;398;1;22;398;22398;0
Halictus;confusus;656;Halictus_confusus;2003;2;3;22;398;1;22;398;22398;0
Halictus;rubicundus;653;Halictus_rubicundus;2003;2;3;22;398;1;22;398;22398;0
Hylaeus;brevicornis;626;Hylaeus_brevicornis;2003;2;3;22;398;1;22;398;22398;0
Hylaeus;confusus;629;Hylaeus_confusus;2003;2;3;22;398;1;22;398;22398;0
Lasioglossum;morio;685;Lasioglossum_morio;2003;3;3;22;398;1;22;398;22398;0
Apis;mellifera;587;Apis_mellifera;2004;3;3;23;364;1;23;364;23364;0
Bombus;pascuorum;600;Bombus_pascuorum;2004;3;3;23;364;1;23;364;23364;0
Bombus;pratorum;602;Bombus_pratorum;2004;3;3;23;364;1;23;364;23364;0
Bombus;terrestris;608;Bombus_terrestris;2004;3;3;23;364;1;23;364;23364;0
Andrena;chrysosceles;461;Andrena_chrysosceles;2005;3;3;23;366;1;23;366;23366;0
Andrena;dorsata;469;Andrena_dorsata;2005;2;3;23;366;1;23;366;23366;0
Andrena;flavipes;472;Andrena_flavipes;2005;3;3;23;366;1;23;366;23366;0
Andrena;fulva;475;Andrena_fulva;2005;3;3;23;366;1;23;366;23366;0
Andrena;haemorrhoa;481;Andrena_haemorrhoa;2005;2;3;23;366;1;23;366;23366;0
Anthophora;plumipes;530;Anthophora_plumipes;2005;3;3;23;366;1;23;366;23366;0
Apis;mellifera;587;Apis_mellifera;2003;3;3;23;366;1;23;366;23366;0
Bombus;hortorum;592;Bombus_hortorum;2003;3;3;23;366;1;23;366;23366;0
Bombus;lapidarius;596;Bombus_lapidarius;2003;3;3;23;366;1;23;366;23366;0
Bombus;lucorum;597;Bombus_lucorum;2003;3;3;23;366;1;23;366;23366;0
Bombus;pascuorum;600;Bombus_pascuorum;2003;3;3;23;366;1;23;366;23366;0
Bombus;pratorum;602;Bombus_pratorum;2005;3;3;23;366;1;23;366;23366;0
Bombus;terrestris;608;Bombus_terrestris;2003;3;3;23;366;1;23;366;23366;0
Lasioglossum;morio;685;Lasioglossum_morio;2003;2;3;23;366;1;23;366;23366;0
Nomada;fucata;559;Nomada_fucata;2005;2;3;23;366;1;23;366;23366;0
Nomada;signata;580;Nomada_signata;2005;2;3;23;366;1;23;366;23366;0
Osmia;rufa;763;Osmia_rufa;2005;3;3;23;366;1;23;366;23366;0
Andrena;carantonica;459;Andrena_carantonica;2005;2;3;23;373;1;23;373;23373;0
Andrena;chrysosceles;461;Andrena_chrysosceles;2005;2;3;23;373;1;23;373;23373;0
Andrena;dorsata;469;Andrena_dorsata;2005;2;3;23;373;1;23;373;23373;0
Andrena;flavipes;472;Andrena_flavipes;2005;3;3;23;373;1;23;373;23373;0
Andrena;fulva;475;Andrena_fulva;2005;3;3;23;373;1;23;373;23373;0
Andrena;haemorrhoa;481;Andrena_haemorrhoa;2005;3;3;23;373;1;23;373;23373;0
Anthophora;plumipes;530;Anthophora_plumipes;2005;3;3;23;373;1;23;373;23373;0
Bombus;pascuorum;600;Bombus_pascuorum;2005;3;3;23;373;1;23;373;23373;0
Bombus;pratorum;602;Bombus_pratorum;2005;3;3;23;373;1;23;373;23373;0
Bombus;terrestris;608;Bombus_terrestris;2005;3;3;23;373;1;23;373;23373;0
Lasioglossum;pauxillum;689;Lasioglossum_pauxillum;2005;2;3;23;373;1;23;373;23373;0
Nomada;fucata;559;Nomada_fucata;2005;2;3;23;373;1;23;373;23373;0
Nomada;marshamella;568;Nomada_marshamella;2005;2;3;23;373;1;23;373;23373;0
Osmia;rufa;763;Osmia_rufa;2005;3;3;23;373;1;23;373;23373;0
Andrena;flavipes;472;Andrena_flavipes;2003;2;3;23;375;1;23;375;23375;0
Apis;mellifera;587;Apis_mellifera;2003;3;3;23;375;1;23;375;23375;0
Bombus;lucorum;597;Bombus_lucorum;2003;3;3;23;375;1;23;375;23375;0
Bombus;pascuorum;600;Bombus_pascuorum;2003;3;3;23;375;1;23;375;23375;0
Bombus;terrestris;608;Bombus_terrestris;2003;3;3;23;375;1;23;375;23375;0
Halictus;tumulorum;658;Halictus_tumulorum;2003;2;3;23;375;1;23;375;23375;0
Lasioglossum;morio;685;Lasioglossum_morio;2003;2;3;23;375;1;23;375;23375;0
Bombus;lapidarius;596;Bombus_lapidarius;2010;3;W;23,925;377,5;0,001;23;377;23377;0
Andrena;haemorrhoa;481;Andrena_haemorrhoa;2008;3;W;23,946;381,159;0,001;23;381;23381;0
Apis;mellifera;587;Apis_mellifera;2007;3;W;23,699;398,558;0,001;23;398;23398;0
Bombus;pratorum;602;Bombus_pratorum;2007;3;W;23,678;398,557;0,001;23;398;23398;0
Colletes;hederae;804;Colletes_hederae;2008;3;W;23,757;398,742;0,001;23;398;23398;0
Andrena;carantonica;459;Andrena_carantonica;2003;2;3;24;364;1;24;364;24364;0
Andrena;chrysosceles;461;Andrena_chrysosceles;2003;2;3;24;364;1;24;364;24364;0
Andrena;haemorrhoa;481;Andrena_haemorrhoa;2003;2;3;24;364;1;24;364;24364;0
Andrena;mitis;493;Andrena_mitis;2003;2;3;24;364;1;24;364;24364;0
Apis;mellifera;587;Apis_mellifera;2003;3;3;24;364;1;24;364;24364;0
Bombus;hypnorum;594;Bombus_hypnorum;2003;3;3;24;364;1;24;364;24364;0
Bombus;lapidarius;596;Bombus_lapidarius;2003;3;3;24;364;1;24;364;24364;0
Bombus;pascuorum;600;Bombus_pascuorum;2003;3;3;24;364;1;24;364;24364;0
Bombus;pratorum;602;Bombus_pratorum;2003;3;3;24;364;1;24;364;24364;0
Bombus;terrestris;608;Bombus_terrestris;2003;3;3;24;364;1;24;364;24364;0
Bombus;lapidarius;596;Bombus_lapidarius;2003;3;3;24;378;1;24;378;24378;0
Megachile;centuncularis;746;Megachile_centuncularis;2003;3;3;24;378;1;24;378;24378;0
Andrena;haemorrhoa;481;Andrena_haemorrhoa;2010;3;W;24,053;380,951;0,001;24;380;24380;0
Andrena;praecox;503;Andrena_praecox;2007;3;W;24,848;381,272;0,001;24;381;24381;0
Bombus;pascuorum;600;Bombus_pascuorum;2008;3;W;24,745;381,379;0,001;24;381;24381;0
Bombus;terrestris;608;Bombus_terrestris;2010;3;W;24,823;381,253;0,001;24;381;24381;0
Colletes;cunicularius;617;Colletes_cunicularius;2008;3;W;24,745;381,379;0,001;24;381;24381;0
Lasioglossum;morio;685;Lasioglossum_morio;2008;3;W;24,029;381,24;0,001;24;381;24381;0
Osmia;cornuta;758;Osmia_cornuta;2008;3;W;24,07;381,313;0,001;24;381;24381;0
Halictus;confusus;656;Halictus_confusus;2006;2;3;24;389;1;24;389;24389;0
Hylaeus;confusus;629;Hylaeus_confusus;2006;2;3;24;389;1;24;389;24389;0
Hylaeus;hyalinatus;636;Hylaeus_hyalinatus;2006;2;3;24;389;1;24;389;24389;0
Megachile;leachella;749;Megachile_leachella;2006;2;3;24;389;1;24;389;24389;0
Andrena;barbilabris;456;Andrena_barbilabris;2004;3;3;24;390;1;24;390;24390;0
Andrena;bicolor;457;Andrena_bicolor;2005;2;3;24;390;1;24;390;24390;0
Andrena;carantonica;459;Andrena_carantonica;2004;3;3;24;390;1;24;390;24390;0
Andrena;chrysosceles;461;Andrena_chrysosceles;2004;3;3;24;390;1;24;390;24390;0
Andrena;flavipes;472;Andrena_flavipes;2005;2;3;24;390;1;24;390;24390;0
Andrena;florea;473;Andrena_florea;2004;3;3;24;390;1;24;390;24390;0
Andrena;fucata;474;Andrena_fucata;2011;2;3;24,6;390,3;0,1;24;390;24390;0
Andrena;fulva;475;Andrena_fulva;2006;3;3;24;390;1;24;390;24390;0
Andrena;haemorrhoa;481;Andrena_haemorrhoa;2004;3;3;24;390;1;24;390;24390;0
Andrena;helvola;483;Andrena_helvola;2005;2;3;24;390;1;24;390;24390;0
Andrena;nigroaenea;495;Andrena_nigroaenea;2006;3;3;24;390;1;24;390;24390;0
Andrena;proxima;504;Andrena_proxima;2005;2;3;24;390;1;24;390;24390;0
Andrena;subopaca;513;Andrena_subopaca;2005;2;3;24;390;1;24;390;24390;0
Anthophora;plumipes;530;Anthophora_plumipes;2006;3;3;24;390;1;24;390;24390;0
Bombus;bohemicus;611;Bombus_bohemicus;2006;3;3;24;390;1;24;390;24390;0
Bombus;campestris;612;Bombus_campestris;2006;3;3;24;390;1;24;390;24390;0
Bombus;hortorum;592;Bombus_hortorum;2006;3;3;24;390;1;24;390;24390;0
Bombus;hypnorum;594;Bombus_hypnorum;2006;3;3;24;390;1;24;390;24390;0
Bombus;lapidarius;596;Bombus_lapidarius;2006;3;3;24;390;1;24;390;24390;0
Bombus;lucorum;597;Bombus_lucorum;2006;3;3;24;390;1;24;390;24390;0
Bombus;pascuorum;600;Bombus_pascuorum;2006;3;3;24;390;1;24;390;24390;0
Bombus;pratorum;602;Bombus_pratorum;2006;3;3;24;390;1;24;390;24390;0
Bombus;sylvestris;615;Bombus_sylvestris;2004;3;3;24;390;1;24;390;24390;0
Bombus;terrestris;608;Bombus_terrestris;2006;3;3;24;390;1;24;390;24390;0
Chelostoma;florisomne;724;Chelostoma_florisomne;2004;2;3;24;390;1;24;390;24390;0
Coelioxys;inermis;730;Coelioxys_inermis;2006;3;3;24;390;1;24;390;24390;0
Coelioxys;mandibularis;731;Coelioxys_mandibularis;2006;3;3;24;390;1;24;390;24390;0
Colletes;cunicularius;617;Colletes_cunicularius;2006;3;3;24;390;1;24;390;24390;0
Colletes;fodiens;619;Colletes_fodiens;2006;3;3;24;390;1;24;390;24390;0
Colletes;marginatus;622;Colletes_marginatus;2004;3;3;24;390;1;24;390;24390;0
Epeolus;cruciger;537;Epeolus_cruciger;2006;3;3;24;390;1;24;390;24390;0
Halictus;confusus;656;Halictus_confusus;2005;2;3;24;390;1;24;390;24390;0
Halictus;rubicundus;653;Halictus_rubicundus;2005;2;3;24;390;1;24;390;24390;0
Halictus;tumulorum;658;Halictus_tumulorum;2004;3;3;24;390;1;24;390;24390;0
Heriades;truncorum;734;Heriades_truncorum;2004;3;3;24;390;1;24;390;24390;0
Hylaeus;communis;628;Hylaeus_communis;2004;2;3;24;390;1;24;390;24390;0
Hylaeus;confusus;629;Hylaeus_confusus;2004;2;3;24;390;1;24;390;24390;0
Lasioglossum;calceatum;672;Lasioglossum_calceatum;2004;3;3;24;390;1;24;390;24390;0
Lasioglossum;leucozonium;662;Lasioglossum_leucozonium;2005;2;3;24;390;1;24;390;24390;0
Lasioglossum;minutissimum;683;Lasioglossum_minutissimum;2004;2;3;24;390;1;24;390;24390;0
Lasioglossum;morio;685;Lasioglossum_morio;2004;3;3;24;390;1;24;390;24390;0
Lasioglossum;punctatissimum;690;Lasioglossum_punctatissimum;2005;2;3;24;390;1;24;390;24390;0
Lasioglossum;quadrinotatulum;692;Lasioglossum_quadrinotatulum;2006;2;3;24;390;1;24;390;24390;0
Lasioglossum;semilucens;694;Lasioglossum_semilucens;2006;2;3;24;390;1;24;390;24390;0
Lasioglossum;sexstrigatum;695;Lasioglossum_sexstrigatum;2004;2;3;24;390;1;24;390;24390;0
Lasioglossum;villosulum;697;Lasioglossum_villosulum;2004;3;3;24;390;1;24;390;24390;0
Lasioglossum;zonulum;669;Lasioglossum_zonulum;2005;2;3;24;390;1;24;390;24390;0
Megachile;centuncularis;746;Megachile_centuncularis;2004;3;3;24;390;1;24;390;24390;0
Megachile;leachella;749;Megachile_leachella;2004;3;3;24;390;1;24;390;24390;0
Megachile;versicolor;753;Megachile_versicolor;2005;2;3;24;390;1;24;390;24390;0
Megachile;willughbiella;754;Megachile_willughbiella;2004;3;3;24;390;1;24;390;24390;0
Nomada;flavoguttata;557;Nomada_flavoguttata;2005;2;3;24;390;1;24;390;24390;0
Nomada;marshamella;568;Nomada_marshamella;2005;2;3;24;390;1;24;390;24390;0
Nomada;succincta;584;Nomada_succincta;2005;2;3;24;390;1;24;390;24390;0
Osmia;claviventris;737;Osmia_claviventris;2004;3;3;24;390;1;24;390;24390;0
Osmia;cornuta;758;Osmia_cornuta;2006;3;3;24;390;1;24;390;24390;0
Osmia;leaiana;760;Osmia_leaiana;2005;2;3;24;390;1;24;390;24390;0
Osmia;rufa;763;Osmia_rufa;2005;2;3;24;390;1;24;390;24390;0
Osmia;uncinata;764;Osmia_uncinata;2004;3;3;24;390;1;24;390;24390;0
Sphecodes;albilabris;699;Sphecodes_albilabris;2006;3;3;24;390;1;24;390;24390;0
Sphecodes;marginatus;707;Sphecodes_marginatus;2010;2;3;24,6;390,3;0,1;24;390;24390;0
Sphecodes;miniatus;708;Sphecodes_miniatus;2005;2;3;24;390;1;24;390;24390;0
Sphecodes;pellucidus;711;Sphecodes_pellucidus;2005;2;3;24;390;1;24;390;24390;0
Stelis;breviuscula;766;Stelis_breviuscula;2005;2;3;24;390;1;24;390;24390;0
Stelis;punctulatissima;771;Stelis_punctulatissima;2004;3;3;24;390;1;24;390;24390;0
Andrena;nitida;496;Andrena_nitida;2003;2;3;24;395;1;24;395;24395;0
Andrena;barbilabris;456;Andrena_barbilabris;2003;2;3;24;399;1;24;399;24399;0
Andrena;haemorrhoa;481;Andrena_haemorrhoa;2010;3;3;24;399;1;24;399;24399;0
Apis;mellifera;587;Apis_mellifera;2010;3;3;24;399;1;24;399;24399;0
Bombus;lapidarius;596;Bombus_lapidarius;2010;3;3;24;399;1;24;399;24399;0
Bombus;pascuorum;600;Bombus_pascuorum;2010;3;3;24;399;1;24;399;24399;0
Bombus;terrestris;608;Bombus_terrestris;2010;3;3;24;399;1;24;399;24399;0
Osmia;caerulescens;757;Osmia_caerulescens;2010;2;3;24;399;1;24;399;24399;0
Osmia;rufa;763;Osmia_rufa;2010;3;3;24;399;1;24;399;24399;0
Andrena;nitida;496;Andrena_nitida;2004;2;3;25;368;1;25;368;25368;0
Apis;mellifera;587;Apis_mellifera;2004;3;3;25;368;1;25;368;25368;0
Bombus;pascuorum;600;Bombus_pascuorum;2004;3;3;25;368;1;25;368;25368;0
Bombus;pratorum;602;Bombus_pratorum;2004;3;3;25;368;1;25;368;25368;0
Bombus;ruderarius;603;Bombus_ruderarius;2004;3;3;25;368;1;25;368;25368;0
Bombus;terrestris;608;Bombus_terrestris;2004;3;3;25;368;1;25;368;25368;0
Apis;mellifera;587;Apis_mellifera;2003;3;3;25;379;1;25;379;25379;0
Bombus;campestris;612;Bombus_campestris;2003;2;3;25;379;1;25;379;25379;0
Bombus;hortorum;592;Bombus_hortorum;2003;3;3;25;379;1;25;379;25379;0
Bombus;hypnorum;594;Bombus_hypnorum;2003;3;3;25;379;1;25;379;25379;0
Bombus;lucorum;597;Bombus_lucorum;2003;3;3;25;379;1;25;379;25379;0
Bombus;pascuorum;600;Bombus_pascuorum;2003;3;3;25;379;1;25;379;25379;0
Bombus;pratorum;602;Bombus_pratorum;2003;3;3;25;379;1;25;379;25379;0
Bombus;ruderarius;603;Bombus_ruderarius;2003;3;3;25;379;1;25;379;25379;0
Bombus;sylvestris;615;Bombus_sylvestris;2003;2;3;25;379;1;25;379;25379;0
Bombus;terrestris;608;Bombus_terrestris;2003;3;3;25;379;1;25;379;25379;0
Nomada;flava;556;Nomada_flava;2003;2;3;25;379;1;25;379;25379;0
Nomada;marshamella;568;Nomada_marshamella;2003;2;3;25;379;1;25;379;25379;0
Osmia;rufa;763;Osmia_rufa;2003;2;3;25;380;1;25;380;25380;0
Osmia;cornuta;758;Osmia_cornuta;2007;3;W;25,522;381,295;0,001;25;381;25381;0
Bombus;pascuorum;600;Bombus_pascuorum;2006;2;3;25;388;1;25;388;25388;0
Chalicodoma;ericetorum;721;Chalicodoma_ericetorum;2006;2;3;25;388;1;25;388;25388;0
Megachile;centuncularis;746;Megachile_centuncularis;2006;2;3;25;388;1;25;388;25388;0
Megachile;leachella;749;Megachile_leachella;2006;2;3;25;388;1;25;388;25388;0
Andrena;flavipes;472;Andrena_flavipes;2003;3;3;25;389;1;25;389;25389;0
Apis;mellifera;587;Apis_mellifera;2003;3;3;25;389;1;25;389;25389;0
Bombus;lapidarius;596;Bombus_lapidarius;2012;2;3;25,3;389,2;0,1;25;389;25389;0
Bombus;lucorum;597;Bombus_lucorum;2003;3;3;25;389;1;25;389;25389;0
Bombus;pascuorum;600;Bombus_pascuorum;2012;2;3;25,3;389,2;0,1;25;389;25389;0
Bombus;ruderarius;603;Bombus_ruderarius;2003;3;3;25;389;1;25;389;25389;0
Bombus;terrestris;608;Bombus_terrestris;2003;3;3;25;389;1;25;389;25389;0
Colletes;fodiens;619;Colletes_fodiens;2003;3;3;25;389;1;25;389;25389;0
Dasypoda;hirtipes;774;Dasypoda_hirtipes;2003;3;3;25;389;1;25;389;25389;0
Epeolus;variegatus;539;Epeolus_variegatus;2003;2;3;25;389;1;25;389;25389;0
